urls,label,text
https://www.wsj.com/articles/in-clampdown-on-u-s-methane-emissions-belching-cattle-get-a-pass-11644661801?mod=hp_lead_pos5,center,"WASHINGTON—The Biden administration is taking aggressive steps to curb the energy industry’s methane emissions, tightening pipeline regulations and spending billions of dollars to clean up abandoned coal mines and other sources of the potent greenhouse gas. Agriculture, just as big a source of methane, isn’t getting the same tough treatment. "
https://www.pewresearch.org/politics/2020/09/10/voters-attitudes-about-race-and-gender-are-even-more-divided-than-in-2016/,center,"During the 2016 presidential campaign, supporters of Donald Trump and Hillary Clinton disagreed over nearly everything, including the extent to which Black adults in this country are disadvantaged because of their race and women because of their gender. Today, these differences are even wider among voters who support Trump and those who back Joe Biden. Across a range of political values – around race, gender and family, immigration and religion – there are stark contrasts between voters who support Trump and those planning to vote for Biden in November. On some, such as attitudes about immigrants’ impact on American society, the differences between Trump and Biden supporters, while large, are no larger than the gap between Trump and Clinton voters four years ago. But in opinions about race and gender, in particular, the divides are much wider. Among all registered voters, 44% say it is a lot more difficult to be a Black person than a White person in this country; 32% say it is a little more difficult, while 23% say it is no more difficult. The share of voters who say it is a lot more difficult to be Black has increased 9 percentage points since 2016. This change has come entirely among supporters of the Democratic candidates: 74% of Biden supporters say it is a lot more difficult to be Black than White, while a smaller majority of Clinton supporters (57%) said this in 2016. Among Trump supporters, there has been virtually no change since 2016. Currently, 9% say it is a lot more difficult to be Black than White; 11% said this four years ago. Sizable differences between Biden and Clinton supporters in views on race; not much change among Trump supporters Thus the gap in opinions between Trump and Biden supporters in views of whether it is a lot more difficult to be Black (65 percentage points) is considerably larger than the difference between Trump and Clinton supporters in 2016 (46 points). Biden supporters today also are more likely than Clinton supporters four years ago to say that White people benefit a great deal from advantages in society that Black people do not have. Currently, 34% of all registered voters say White people benefit a great deal from advantages that Black people lack, up from 23% in July 2016. Again, the increase has come only among supporters of Democratic candidates: 59% of Biden supporters say White people benefit a great deal from societal advantages that Black people do not have. Fewer than half (40%) of Clinton supporters said this four years ago. Just 5% of Trump supporters say White people have a great deal of unfair advantages, which is virtually unchanged from 2016 (4%). The survey by Pew Research Center, conducted July 27-Aug. 2 among 11,001 U.S. adults (including 9,114 registered voters) on the Center’s American Trends Panel, also finds growing divergence between the two camps on attitudes about gender and family: Biden voters today are now somewhat more likely than Clinton voters were to say women continue to face obstacles that make it harder for them to get ahead than men, while Trump supporters are now somewhat less likely to say this than they were in 2016. Biden backers more likely than Clinton supporters in 2016 to say obstacles still hinder women’s advancement Opinion among all voters has changed little on whether women continue to face obstacles that make it harder for them to get ahead than men. Currently, 55% say there are still significant obstacles that make it more difficult for women than men to get ahead; 44% say the obstacles that once made it harder for women to get ahead are now largely gone. Among Biden supporters, 79% say women still face significant obstacles that make it harder for them to advance; a smaller majority of Clinton supporters (72%) expressed this view in 2016. By contrast, a somewhat smaller share of Trump supporters express this view today (26%) than did so four years ago (31%). While stark divides between Trump and Biden supporters are evident on two other themes that were central to the 2016 campaign – views of immigrants and Islam – these divides are roughly comparable to the divides seen between Trump and Clinton voters in 2016. An increasing share of registered voters – Trump and Biden supporters alike – say the growing number of newcomers to the country strengthens American society. In the new survey, 60% say this, while 37% say this threatens the nation’s customs and values. In 2016, opinion was divided: 50% said increasing numbers of newcomers to the U.S. were more of a threat to American customs and values, while 46% said they strengthened society. Shifting attitudes, persistent divisions in views on immigration and Islam Only about a third of Trump supporters (32%) say immigrants do more to strengthen society, but this is a 13 percentage point increase from 19% in 2016. Biden supporters are more likely than Clinton supporters four years ago to say the growing number of newcomers strengthens society (84% vs. 71%). There also has been a shift across both the Republican and Democratic coalitions in views of whether Islam is more associated with violence than other religions. Today, 51% of voters say the Islamic religion does not encourage violence among its believers more than other religions, while 45% say it does. Four years ago, a 54% majority said Islam was more likely than other religions to encourage violence among its followers. Most Trump supporters (72%) continue to associate Islam with violence, though the share saying this has declined 8 points since 2016. An even larger majority of Biden supporters (74%) than Clinton supporters (63%) say Islam does not encourage violence more than other religions. Biden, Trump coalitions diverge over perceptions of structural racism Overall, 44% of Americans now say that it is a lot more difficult to be a Black person in the U.S. than it is to be a White person, while 32% say it is a little more difficult and 23% say it is no more difficult. The share saying it is a lot more difficult to be Black than White is now 9 percentage points higher than it was in the summer of 2016. Since 2016, more voters – particularly Democrats – say it’s more difficult to be Black than White in U.S. But while overall views have shifted, the shift has come exclusively from within the Democratic coalition. The attitudes of Trump supporters today look very similar to attitudes of Trump supporters four years ago: 45% of Trump voters now say that it is no more difficult to be a Black person in the U.S. than to be a White person, while 44% say Black people have it a little more difficult. Only about one-in-ten Trump supporters say that Black people have it a lot more difficult than White people. Biden’s backers, on the other hand, are substantially more likely today than Clinton’s backers were in 2016 to say that it is a lot more difficult to be Black than White (74% today vs. 57% in 2016). Generation gap widens over perceptions of whether it is more difficult to be Black than White in the U.S. Younger cohorts and those who support Democratic candidates for president have shifted most in these views over the past four years. White voters and those who support Trump have moved least. In 2016, there were only modest generational differences on the question of whether it is more difficult to be Black than White. There is currently a wider generational gap on this question – with a majority of Millennial voters (55%) saying this compared with 44% of Generation X voters, 37% of Boomer voters and 39% of Silent Generation voters. Across racial and ethnic groups, growing shares now say it is more difficult to be Black than White in the country, though the overall change is more pronounced among Black voters than White or Hispanic voters. However, this largely reflects the partisan leanings of these groups. Within the Democratic coalition the shift has been similar across racial and ethnic groups. Most Biden voters, fewer Trump voters say White people have societal advantages Black people do not The pattern of opinion on the question of whether White people benefit from societal advantages Black people do not have is largely parallel, with a larger share of voters now saying that White people benefit a great deal from advantages in society that Black people don’t have. While Biden’s supporters are substantially more likely to say that White people have advantages than Clinton supporters were in 2016 (59% today, 40% then), just 5% of Trump supporters say this today – little different than the 4% who said this in 2016. Though both Black and White voters are now more likely to say White people benefit from societal advantages than they were in 2016, there remain wide racial differences in these views – even taking partisanship into account. About eight-in-ten Black Biden voters (81%) say White people benefit a great deal from advantages that Black people don’t have, up from 64% among Clinton’s Black supporters in 2016. By comparison, about half (51%) of White Biden supporters currently say this, up from 29% among White Clinton supporters in 2016. Views about gender and family increasingly divide the coalitions Since 2016, a wider gap between Democratic, GOP voters over whether women continue to face barriers Overall, a narrow majority of voters say that women today still face significant obstacles that make it harder for them to get ahead than men (55%), while fewer (44%) say that obstacles that once made it harder for women to get ahead are now largely gone. These overall views are little changed from 2016, but the already wide gap between the Democratic and Republican coalitions is now even wider. Today, 72% of Trump voters say that obstacles that once made it harder for women are now largely gone, up from 67% in 2016. By contrast, just 20% of Biden voters currently say this – a modest decline from the 26% among Clinton voters in 2016. Women supporters of each candidate remain somewhat more likely than men to say that significant obstacles still exist for women, but the political divide in these views is far greater than the gender gap. Fewer voters now say society is better off if marriage and children are prioritized When asked about societal priorities around family, voters are somewhat less likely to say that society is better off if people make marriage and having children a priority than they were four years ago (36% today, 42% in 2016). As was the case in 2016, a slim majority of Trump’s voters this year say this (55% today, 57% in 2016). But Biden voters are slightly more likely today to say that society is just as well off if people have priorities other than marriage and children than Clinton voters were in 2016 (77% today, 69% in 2016). While stark divides remain over immigration, a smaller share of both GOP and Democratic voters see newcomers as a threat to American values Majority of voters say growing number of newcomers to the U.S. strengthens American society In 2016, some of the largest issue divides between Trump and Clinton supporters were around attitudes about the nation’s growing racial and ethnic diversity and immigration. These views had been some of the key distinguishing characteristics of Trump’s strongest supporters in his path to the GOP nomination earlier that year. As in 2016, there continue to be stark differences in these views – but these gaps have not been growing, and voters across the political spectrum have shifted in a more liberal direction in this domain. In 2016 voters were about evenly divided in the share saying that the growing number of newcomers strengthens American society (46%) and the share who said they threaten traditional American customs and values (50%). Today, six-in-ten American voters (60%) say that newcomers strengthen American society and 37% say they threaten traditional customs and values. Supporters of both major party candidates this year are more likely than 2016 supporters to have positive views of immigrants to the United States, but the gap between supporters of the Republican and Democratic candidates is little different than it was four years ago. Today, more than eight-in-ten Biden supporters (84%) say the growing share of newcomers in the U.S. strengthens American society, up from 71% among Clinton supporters in 2016. By comparison, a much smaller share of Trump supporters (32%) view immigration as strengthening society. Still, that is up from just 19% among Trump supporters in 2016. Views of Islam largely divide the Trump-Biden coalitions Most Trump voters say Islam encourages violence more than other faiths; Biden voters overwhelmingly say it does not The trajectory on views about Islam is similar to that of newcomers from abroad. Four years ago, a narrow majority (54%) of voters said that Islam was more likely than other religions to encourage violence among its followers. Today, the balance of opinion has shifted in the other direction, with 45% of voters saying that Islam is more likely to encourage violence and 51% saying it does not encourage violence more than other religions. As was the case with attitudes about immigration, the gulf between Trump voters and Biden voters remains as wide as it was four years ago between supporters of Clinton and Trump, even as views in both coalitions have shifted. Today, roughly three-quarters of Biden backers (74%) say Islam does not encourage violence more than other religions, up from 63% of Clinton’s supporters in 2016. By contrast, just 23% of Trump’s supporters reject the assertion that Islam is more encouraging of violence than other religions, while 72% say Islam is more likely to encourage violence than other religions. In 2016, fully 80% of Trump supporters said Islam encouraged more violence."
https://www.wsj.com/articles/behind-the-florida-condo-collapse-rampant-corner-cutting-11629816205?mod=hp_lead_pos1,center," SURFSIDE, Fla.—A startling discovery awaited an engineer who drilled into the ground-level concrete slab at Champlain Towers South last year. He could find no waterproofing in two separate sections, the engineer wrote in a letter to the condominium board. Without that essential layer for a high rise facing the punishing Atlantic Ocean, rainwater and salty sea spray likely had seeped in for decades, slowly weakening the steel rebar and concrete holding up the condo building. Indeed, the engineer reported at the time seeing significant concrete deterioration."
https://www.wsj.com/articles/protesters-gather-at-netflix-office-amid-controversy-over-dave-chappelle-special-11634758749,center,"A group of protesters gathered outside one of Netflix Inc.’s Los Angeles offices Wednesday to express anger over the streaming giant’s Dave Chappelle comedy special, as some employees released demands for management and staged a walkout. In the special, “The Closer,” Mr. Chappelle made jokes and remarks regarding gender that many in the transgender community, including some Netflix staffers, found offensive. The company has defended the special, citing reasons including the company’s commitment to artistic freedom."
https://www.wsj.com/articles/u-s-airlines-cancel-flights-as-omicron-disruptions-grow-11640347969?mod=hp_lead_pos1,center,"Government leaders are adjusting recommended quarantine periods to minimize workforce shortages and scrambling to boost testing capacity to limit the spread of the Omicron variant of Covid-19. New York Gov. Kathy Hochul said Friday that critical workers—including those in education, healthcare, transportation, grocery stores and sanitation—who tested positive for the virus will be allowed to return to work after five days under certain conditions. "
https://www.axios.com/microsoft-google-war-over-news-australia-law-fe02eb51-bc7d-42a1-bb1a-1ce47883f91c.html,center,"Microsoft and Google, longtime peaceful competitors, have turned on each other in what has recently become a heated battle over the future of news. Details: Google on Thursday clawed back at Microsoft, arguing that the Seattle tech giant's support of an upcoming Australian news law is flawed and self-serving. ""[O]f course they'd be eager to impose an unworkable levy on a rival and increase their market share,"" Google's SVP global affairs and chief legal officer Kent Walker said in a statement. Earlier Thursday, Microsoft president Brad Smith told Axios: ""I would be the first to acknowledge that we recognize that this is an opportunity to combine good business with a good cause."" Catch up quick: Australian regulators are close to passing a new law that would make it the first country to force both Google and Facebook to pay news publishers for their content or else be subject to hefty fines. In a blow to Google, Microsoft has backed the law, suggesting it could help even the playing field in search and make Microsoft's Bing search engine a more viable competitor for Google. Both Facebook and Google have said they can't run their businesses as usual if the law takes effect and warn that if Australia passes it as expected, they'll pull some of their services from the country. Facebook says it would block users from being able share news links in Australia. Google says it would have to stop making Google Search available in the country. Be smart: Microsoft has spent the past few years avoiding much of the drama that its other Big Tech peers have faced around news and content moderation. Now, it wants to use that positioning to leapfrog its biggest competitor in one of the biggest Western markets in the world. The new bargaining code is expected to be delivered to Australian lawmakers as soon as this Friday, and passed within the next two weeks. Driving the news: Smith on Thursday doubled down on Microsoft's position, telling Axios that the U.S. and other countries should consider adopting media rules like those Australia is poised to soon enact to force tech companies to pay publishers for content. Smith noted that Microsoft, which has a revenue-sharing program with publishers through Microsoft News, would be able to bring more revenue to publishers in Australia if it had more market share. ""We can't share revenue unless we have revenue to share,"" he said. The big picture: Both Google and Facebook have in recent months created new features that steer money to news outlets without having to totally reimagine their businesses. Google has started to roll out its ""Google News Showcase"" product in the U.K. and Argentina. Facebook launched its Facebook News Tab last week in the U.K. While those companies have committed over 1 billion dollars combined to paying news outlets, Microsoft has paid out $1 billion to news outlets since 2014, due to its market share size. What to watch: News Corp, the global publishing giant run by Rupert Murdoch, has been aggressively lobbying for such reforms, as it owns a sizable portion of the newspaper market in Australia. Smith said he hasn't himself spoken with anyone from the company after Microsoft came out in favor of the law last week, but that News Corp has since reached out to others at Microsoft. The bottom line: ""Sometimes it takes someone who has a powerful microphone to ensure that many voices are heard and that's not a bad thing,"" Smith argued."
https://www.csmonitor.com/World/Asia-Pacific/2022/0228/Ukraine-tests-China-s-limitless-friendship-with-Russia,center,"Countries around the world have rushed to condemn Russia’s invasion of Ukraine. China is not one of them. Instead, China has provided robust diplomatic support for Russia, while blaming the United States and the North Atlantic Treaty Organization for creating the crisis. “When NATO has made five waves of eastward expansion, Russia’s legitimate demands should be valued and properly resolved,” Chinese Foreign Ministry spokesperson Wang Wenbin said at a press conference on Monday. By siding with Russia, Beijing risks further undercutting its efforts to build an image as a global leader promoting the common interests of humankind. WHY WE WROTE THIS Beijing appears to be throwing its weight behind Russia. The decision will impact not only the crisis in Ukraine, but also the global geopolitical landscape. How has China responded to Russia’s actions in Ukraine? China abstained from a United Nations Security Council vote on Friday to deplore Russia’s invasion of Ukraine. In official statements, Beijing has repeatedly cast the United States as the “culprit” of the Ukraine crisis. “The person who started the fire should think about how to put out the fire as soon as possible,” Chinese Foreign Ministry spokesperson Hua Chunying told a Beijing press conference on Thursday, referring to the U.S. China has also reiterated its calls for a diplomatic solution that upholds the sovereignty of nations – including Ukraine – and on Friday Chinese leader Xi Jinping spoke with Russian President Vladimir Putin and called for a negotiated agreement with Ukraine, according to official Chinese news reports. “All countries’ sovereignty and territorial integrity should be respected,” said Mr. Wang. Yet despite China’s effort to walk a tightrope between these two somewhat incongruous positions – and avoid a complete unraveling of frayed relations with Europe and the United States – its priority of siding with Russia is clear, foreign policy experts say. Putin’s friendship has hampered Europe’s right. Not Hungary’s Orbán. “China is enabling Russia,” says Mathieu Duchâtel, director of the Asia Program at the Institut Montaigne in Paris. “I do see those declarations in support of territorial integrity and sovereignty as very cosmetic, compared to the support that China is basically providing to Russia for its actions towards Ukraine.” A key question is whether China will use its economic heft to buffer the impact of sweeping international sanctions on Russia, for example by boosting technology cooperation with Russian firms hit by export controls, experts say. Beijing has vocally opposed sanctions, and while U.S. officials say it has complied with some, it has also moved to back Russia economically. Beijing lifted import restrictions on Russian wheat last week and also recently concluded a multibillion-dollar deal to buy Russian coal. China is Russia’s largest trade partner. Chinese authorities will “help Russia to circumvent sanctions,” in part because “they want Russia to help them if they face sanctions from the West in the case of some contingency in the future,” says Bonnie Glaser, director of the Asia Program at The German Marshall Fund of the United States. Ng Han Guan/AP A Ukraine restaurant visitor holds the Chinese and Ukraine national flags as she poses for a photo on Feb. 24, 2022, in Beijing. China overtook Russia as Ukraine’s top trading partner in 2019, and the recent invasion threatens China’s economic interests in Ukraine, including grain imports and various infrastructure projects. Why has China sided with Russia against the U.S. and NATO? In a major advance in Sino-Russian relations, Mr. Xi and Mr. Putin met in Beijing in early February and agreed on a sweeping, long-term strategic partnership in which they pledged to stand together ideologically and militarily against the West. “Friendship between the two states has no limits,” the two countries said in a joint statement. In the agreement, China explicitly supported Russia’s demand for an end to NATO enlargement, and both sides vowed to oppose the creation of regional security alliances. “Russia and China stand against attempts by external forces to undermine security and stability in their common adjacent regions,” the statement reads. China’s stance on Ukraine reflects this growing allegiance between the two authoritarian states, experts say. But that allegiance may come with its own costs. What risks does the Ukraine crisis pose for China? Most immediately, Russia’s invasion threatens China’s economic interests in Ukraine, including grain imports. China overtook Russia as Ukraine’s top trading partner in 2019 as the value of total trade between the two countries ballooned to nearly $19 billion last year. Ukraine joined China’s global Belt and Road investment and infrastructure program in 2017 and Chinese firms are engaged in building rail, subway, port, and telecommunications facilities in Ukraine. The economic fallout of the war for China could extend far beyond Ukraine, given the broad impact of sanctions and worsening relations with Europe, the U.S., and their allies, experts say. “The actions [China’s leaders] are taking with Russia today are clearly going to drive a nail in the coffin of their relationship with Europe,” and have also “seriously damaged” relations with South Korea and Japan, says Ms. Glaser. The European Union in recent years has reevaluated relations with China, calling it an economic competitor and systemic rival. Beijing’s response to the invasion of Ukraine by Russian forces underscores this widening divide, says Philippe Le Corre, a research fellow at the Ash Center for Democratic Governance and Innovation at the Harvard Kennedy School. “Democracies have to band together and stand for their values,” Mr. Le Corre, who focuses on China-Europe relations, told an online forum on Thursday. Perhaps the biggest risk is that Beijing’s leadership may have miscalculated by assessing that the West is in irreversible decline and so throwing in its lot with autocratic Russia, says Ms. Glaser. “They don’t understand the outside world as well – they are all drinking the same Kool-Aid,” says Ms. Glaser. “We could look back in a few years and say it is the biggest mistake that Xi Jinping ever made.” Get stories that empower and uplift daily. Your email address By signing up, you agree to our Privacy Policy. How does China’s aim of reunification with Taiwan influence its calculations on Ukraine? Beijing views Russia’s actions in Ukraine at least in part through the prism of its own intention to reunite with the self-ruled island of Taiwan, experts say. China’s support for Russia may be viewed as a down payment on reciprocal backing from Russia should Beijing mount a military operation to retake Taiwan. “A war in Europe is not going to help China’s interests. But … the Russia-China partnership is very important at many levels against the West,” says Mr. Le Corre. “If China was to attack Taiwan, it would need the support of the Russian leadership, and it looks like it would get it.” Moreover, China will watch the intensity of the international and Ukrainian opposition to the Russian military invasion for possible lessons on a Taiwan contingency, experts say. “Sadly, I think one of the key elements China will be watching is whether a democratic society … will be able to conduct guerrilla warfare,” says Dr. Duchâtel. “China will watch the Ukraine war to find answers … and seek to fine-tune its preparation vis-à-vis Taiwan.” Related stories Putin tests ‘Nixon to China’ playbook to reassert Soviet-era clout War has begun in Ukraine. What’s Putin’s plan, and do Russians back him? Biden’s soft-power policy faces reality of Xi-Putin big-power world Xi Jinping, ‘chairman of everything,’ secures his future"
https://apnews.com/article/abortion-pope-francis-coronavirus-pandemic-health-religion-86394114e3120aa1dbb80921f1c2bf28,center,"By the thousands, Americans have been seeking religious exemptions in order to circumvent COVID-19 vaccine mandates, but generally they are doing so without the encouragement of major denominations and prominent religious leaders. From the Vatican, Pope Francis has defended the vaccines as “the most reasonable solution to the pandemic.” The Greek Orthodox Archdiocese of America declared categorically that its followers would not be offered religious exemptions. Robert Jeffress, the conservative pastor of a Baptist megachurch in Dallas, voiced similar sentiments. “Since there is no credible biblical argument against vaccines, we have refused to offer exemptions to the handful of people who have requested them,” Jeffress told The Associated Press via email. “People may have strong medical or political objections to government-mandated vaccines, but just because those objections are strongly felt does not elevate them to a religious belief that should be accommodated.” Rabbi Sholom Lipskar of The Shul of Bal Harbour, an Orthodox synagogue in Surfside, Florida, says he tells congregation members that vaccination should be a matter of free choice. ABORTION Group claims fetuses in DC home proof of illegal abortions Colorado governor signs law to protect abortion rights Tennessee advancing bill banning abortion pills by mail Health care provider sues over Idaho's strict abortion ban “But I always recommend that they get a medical opinion from a competent professional,” he added. “In a serious matter, they should get two concurring medical opinions.” Within the U.S. Catholic Church, there are divisions – even though Pope Francis has been clear in his support for vaccinations. While some bishops have forbidden their priests from assisting in seeking exemptions, other bishops and priests have provided template letters for people claiming conscientious objections from the vaccines on Catholic grounds. “We have had many requests and have helped quite a number process their letter/request,” the Rev. Bob Stec of St. Ambrose Catholic Parish in Brunswick, Ohio, said via email. “Vaccination is not a universal obligation and a person must obey the judgment of his or her own informed and certain God-given conscience,” says one of the letters provided by Stec. “If a Catholic comes to an informed and sure judgment in conscience that he or she should not receive a vaccine, then the Catholic Church acknowledges that the person … has the right to refuse the vaccine.” It’s different in New Jersey’s Archdiocese of Newark, which has advised its priests not to support religious exemptions for their parishioners. “I have been asked about six times and have declined,” said the Rev. Alexander Santora, pastor of Our Lady of Grace & St. Joseph Parish in Hoboken. Candice Buchbinder, a spokesperson for the Evangelical Lutheran Church in America, said the denomination is currently studying the question of religious exemptions. She noted that previous ELCA documents opposed broad religious exemptions and viewed medicine as “a gift of God for the good of the community.” Even before the pandemic, the Episcopal Church’s Executive Council made clear its stance – adopting a resolution in June 2019 calling for stronger government vaccination mandates. “The Executive Council recognizes no claim of theological or religious exemption from vaccination for our members,” the resolution said. However, someone from a denomination that encourages vaccines can still seek an exemption based on individual conscience, said Bruce Ledewitz, a law professor at Duquesne University in Pittsburgh. Ledewitz said he would advise a client wanting a religious exemption to say simply, “I have prayed about this, and I have come to the conclusion that God does not want me to take this vaccine.” Employers have adopted widely varying approaches to such arguments – some granting many exemptions while others, including the U.S. military services, have granted very few. While reasons for seeking religious exemptions vary, many Christians have cited the COVID-19 vaccines’ remote connection to past abortions. Laboratory-grown cell lines descended from fetuses that were aborted decades ago were used to test the Pfizer and Moderna vaccines and to grow viruses used to manufacture the Johnson & Johnson vaccine. None of those vaccines contain fetal cells. The Vatican has stated that receiving these COVID-19 vaccines is morally acceptable. While it opposes abortion-related research, it said any vaccine recipient is not culpable for involvement in it, given how remote they are from the abortions involved. While the U.S. Conference of Catholic Bishops has echoed the Vatican teaching, several bishops have assisted people seeking religious exemptions. So has the National Catholic Bioethics Center, a think tank with prominent bishops on its board. The center’s template letter says individual Catholics may interpret church teachings to conclude that it’s wrong for them to accept any medical product with a connection to abortion. The Rev. Tad Pacholczyk, ethicist and director of education at the center, noted that the Vatican specifies that vaccines “must be voluntary.” The church “strongly encourages the safeguarding of conscience rights” he said in a statement, criticizing a “one size fits all” approach to employer mandates. “Such decisions properly belong in the hands of the individual patient, who can assess his or her on-the-ground situation more meaningfully than any federal agency, politician or employer,” he said. “Conscience exemptions to vaccine mandates need to be liberally available not only to Catholics but to all individuals.” The claiming of religious exemptions frustrates some who suspect there are non-religious motivations. “There is no distinctively Catholic objection to receiving any of the COVID-19 vaccines available,” said Michael Deem, assistant professor of bioethics and human genetics at the University of Pittsburgh. He said the Vatican has provided detailed moral guidance on the vaccines’ acceptability — considering such things as the lack of alternative vaccines and the benefits of corralling a deadly pandemic. The relatively low vaccination rate among white evangelicals frustrates Curtis Chang, a theologian whose Redeeming Babel organization launched a Christians and the Vaccine project with evangelical and health-care groups, promoting the COVID-19 vaccines on biblical principles. Seeking religious exemptions for many “is a hijacking of religion to justify political or cultural stances, and that’s very dangerous,” Chang said. “There is no genuine religious reason for seeking an exemption, especially from employer mandates.” He knows of pastors who favor vaccines but are pressured by congregants to give them letters justifying their vaccine refusal on religious grounds. “I’m encouraging pastors not to give in to that.” The move for such exemptions is “a danger ultimately to the long-term cause of religious liberty,” he said, because employers and courts may discount the sincerity of employees when they face genuine situations where their faith needs to be accommodated."
https://www.wsj.com/articles/judge-rules-trump-administration-cant-immediately-expel-migrant-children-under-pandemic-order-11605721508,center,"A federal judge in Washington, D.C., ruled on Wednesday that the Trump administration couldn’t immediately expel unaccompanied immigrant children who cross the southern border illegally and deny them a chance to request asylum under a public-health emergency the government declared in March. Under the order, agents who encounter migrants at the border immediately return them to Mexico without formally deporting them or allowing the migrants to make claims for humanitarian protection."
https://www.axios.com/jake-sullivan-mbs-abraham-accords-6d592dd4-a25a-4e02-8373-c3057ad81d34.html,center,"White House national security adviser Jake Sullivan raised normalization with Israel during his recent meeting with Saudi Crown Prince Mohammed bin Salman, three U.S. and Arab sources tell Axios. Why it matters: Saudi Arabia would be the biggest regional player to sign onto the ""Abraham Accords"" peace agreement with Israel, and such a major breakthrough would likely convince other Arab and Muslim countries to follow suit. Behind the scenes: During the Sept. 27 meeting in Neom, a futuristic planned city on Saudi Arabia's Red Sea coast, Sullivan raised the issue and bin Salman didn't reject it out of hand, the sources say. Instead, the Saudis said it would take time and gave Sullivan a list of steps that would have to be taken first. Some of those points involved improvements in U.S.-Saudi bilateral relations, one American source said. Between the lines: The Biden administration has distanced itself from the Saudis over the murder of Jamal Khashoggi and the kingdom's broader human rights record. Any Saudi move to normalize relations with Israel would most likely be part of a bigger deal that could include Israeli steps on the Palestinian issue and U.S. steps to restore relations with bin Salman, with whom President Biden has refused to engage directly. The state of play: Saudi Foreign Minister Faisal Bin Farhan met Secretary of State Tony Blinken last Thursday in Washington, though neither country mentioned normalization with Israel in their public statements about the meeting. Blinken and Sullivan did discuss expanding the Abraham Accords in their meetings last week with Israeli Foreign Minister Yair Lapid. A senior Israeli official briefed reporters after Lapid's visit that at least one country would ""definitely"" sign onto the accords in the next year. Senior Biden administration officials also told Jewish leaders in a conference call last Friday that the U.S. was ""quietly"" engaging several Arab and Muslim countries that might be open to normalization with Israel, one Jewish leader on the call told Axios. What they're saying: We are committed to continue building on the efforts of the last administration to expand the circle of countries with normalized relations with Israel in the years ahead,"" Blinken said last Wednesday during his trilateral meeting in Washington with the foreign ministers of Israel and the United Arab Emirates. In response to a request for comments, the White House pointed to similar comments Blinken made on the one-year anniversary of the Abraham Accords. Flashback: The U.S. has been trying to get Saudi Arabia to gradually normalize relations with Israel for more than a decade. In 2009, President Obama asked the late King Abdullah to take small normalization steps and give other Arab countries a green light to do so. Obama hoped that would encourage Israel's then-prime minister, Benjamin Netayahu, to make progress in the peace process with the Palestinians. But the Saudi king insisted the kingdom had already done its part by introducing the Arab Peace Initiative in 2002. Flashback: That initiative stated that diplomatic normalization with Israel would be contingent on the formation of a Palestinian state. But the decisions of the UAE, Bahrain, Morocco and Sudan to normalize relations with Israel have diminished its relevance. The Trump administration poured considerable effort into getting the Saudis to normalize relations with Israel, starting in 2017. The crown prince showed openness to such a move, but his father King Salman insisted on maintaining Saudi Arabia's traditional policy on the Israeli-Palestinian issue. Still, Saudi Arabia supported the UAE's decision to sign a peace treaty with Israel, and gave Bahrain a green light to join the Abraham Accords — even helping to facilitate the agreements by allowing flights between Israel and those Gulf countries to use their airspace. Several Trump administration officials claim privately that that they would have sealed a deal with Saudi Arabia within a year if Trump had won a second term, and Jared Kushner urged Sullivan to push for a deal with the Saudis when they met during the transition."
